age,job,education,balance,housing,loan,pdays,previous,poutcome,duration,y
53,management,unknown,2240,yes,no,385,1,success,282,yes
31,management,tertiary,22546,yes,no,267,4,failure,8,no
33,admin.,secondary,0,yes,no,-1,0,unknown,1448,yes
46,unemployed,primary,23,no,no,-1,0,unknown,344,no
29,blue-collar,secondary,228,yes,no,342,9,failure,12,no
37,self-employed,secondary,215,yes,no,-1,0,unknown,61,no
58,blue-collar,primary,23,yes,no,-1,0,unknown,91,no
34,management,secondary,293,yes,no,-1,0,unknown,162,no
34,blue-collar,secondary,0,no,yes,-1,0,unknown,339,no
49,entrepreneur,primary,199,no,no,-1,0,unknown,113,no
53,admin.,secondary,459,no,no,-1,0,unknown,558,yes
42,unemployed,secondary,8131,yes,no,-1,0,unknown,69,no
40,services,secondary,-378,yes,yes,295,6,failure,541,no
30,blue-collar,primary,395,no,no,-1,0,unknown,429,no
31,technician,secondary,10787,yes,no,-1,0,unknown,135,no
55,admin.,secondary,865,yes,no,111,3,failure,96,no
36,management,tertiary,340,yes,no,-1,0,unknown,68,no
31,blue-collar,secondary,1882,no,no,-1,0,unknown,529,no
26,management,tertiary,265,no,no,-1,0,unknown,650,no
31,admin.,secondary,389,yes,no,185,2,failure,69,no
49,admin.,secondary,0,yes,yes,-1,0,unknown,71,no
54,management,tertiary,384,yes,no,-1,0,unknown,30,no
47,management,tertiary,94,yes,no,-1,0,unknown,9,no
61,management,secondary,1471,no,no,-1,0,unknown,331,no
49,blue-collar,primary,937,yes,no,-1,0,unknown,66,no
51,technician,secondary,500,yes,no,-1,0,unknown,26,no
53,blue-collar,primary,25,yes,no,-1,0,unknown,266,no
35,management,tertiary,365,no,no,-1,0,unknown,168,no
25,unemployed,secondary,34,no,yes,-1,0,unknown,316,no
79,retired,primary,429,no,no,-1,0,unknown,1006,yes
53,technician,primary,6839,yes,no,-1,0,unknown,77,no
21,student,secondary,6,no,no,-1,0,unknown,622,no
33,blue-collar,secondary,467,yes,no,-1,0,unknown,494,no
40,self-employed,secondary,1876,no,yes,-1,0,unknown,269,no
34,entrepreneur,secondary,1847,yes,no,321,6,failure,543,no
52,unknown,primary,247,no,no,-1,0,unknown,268,no
27,admin.,secondary,897,no,no,-1,0,unknown,397,yes
57,services,secondary,4664,no,no,114,1,failure,22,no
51,self-employed,secondary,1291,yes,no,-1,0,unknown,51,no
31,student,tertiary,64,no,no,105,2,success,208,no
49,unemployed,tertiary,-471,yes,no,185,7,failure,77,no
32,management,tertiary,1160,yes,yes,-1,0,unknown,450,no
28,admin.,tertiary,14,no,no,-1,0,unknown,201,no
33,blue-collar,secondary,26,yes,no,332,1,other,342,no
50,blue-collar,unknown,452,no,no,-1,0,unknown,181,no
42,blue-collar,secondary,382,yes,no,-1,0,unknown,294,no
45,admin.,unknown,2033,no,no,186,4,failure,123,no
34,unemployed,secondary,0,yes,no,-1,0,unknown,172,no
56,admin.,unknown,789,yes,no,360,2,failure,1022,no
33,blue-collar,secondary,142,yes,no,360,3,other,123,no
34,admin.,secondary,645,yes,no,-1,0,unknown,420,no
37,blue-collar,unknown,897,yes,no,280,2,failure,119,no
37,blue-collar,secondary,103,yes,no,-1,0,unknown,153,no
35,admin.,secondary,847,yes,no,-1,0,unknown,85,no
38,unknown,tertiary,0,no,no,95,3,success,260,yes
32,blue-collar,secondary,517,yes,no,-1,0,unknown,528,no
52,technician,tertiary,1308,yes,no,-1,0,unknown,361,no
49,services,secondary,66,yes,yes,-1,0,unknown,59,no
46,management,secondary,361,yes,no,-1,0,unknown,86,no
42,entrepreneur,primary,66,yes,yes,-1,0,unknown,139,no
36,blue-collar,unknown,70,yes,no,-1,0,unknown,219,no
32,services,secondary,180,yes,no,-1,0,unknown,45,no
49,technician,tertiary,279,yes,no,-1,0,unknown,168,no
46,services,secondary,4,no,no,261,5,other,268,yes
40,entrepreneur,secondary,1416,yes,no,-1,0,unknown,210,no
36,admin.,secondary,465,yes,no,-1,0,unknown,160,no
36,admin.,secondary,998,yes,no,-1,0,unknown,1044,no
34,technician,secondary,550,no,yes,-1,0,unknown,601,no
46,management,tertiary,1285,yes,no,-1,0,unknown,89,no
32,services,tertiary,4908,no,yes,-1,0,unknown,491,no
32,unemployed,tertiary,336,yes,no,-1,0,unknown,139,no
32,management,tertiary,131,no,no,-1,0,unknown,267,no
43,management,tertiary,348,no,yes,-1,0,unknown,88,no
25,self-employed,tertiary,453,yes,no,-1,0,unknown,134,no
55,admin.,secondary,1102,yes,no,-1,0,unknown,126,no
24,admin.,secondary,926,yes,yes,-1,0,unknown,191,no
40,management,tertiary,502,yes,no,270,3,other,267,no
38,management,tertiary,8669,yes,no,150,6,failure,5,no
48,blue-collar,primary,316,no,no,-1,0,unknown,560,no
36,management,tertiary,9324,yes,no,-1,0,unknown,138,no
57,management,tertiary,0,no,no,-1,0,unknown,188,no
45,admin.,secondary,72,yes,yes,352,2,failure,262,no
33,self-employed,tertiary,61,no,no,-1,0,unknown,836,yes
38,technician,secondary,173,no,no,-1,0,unknown,150,no
26,services,secondary,-162,yes,no,-1,0,unknown,44,no
30,management,tertiary,47,no,yes,-1,0,unknown,11,no
55,services,tertiary,1983,yes,no,-1,0,unknown,123,no
34,blue-collar,secondary,326,yes,yes,-1,0,unknown,150,no
60,admin.,secondary,2552,no,yes,2,4,other,255,no
36,management,tertiary,1283,no,no,-1,0,unknown,92,no
65,housemaid,primary,2179,yes,no,-1,0,unknown,112,no
39,self-employed,tertiary,1047,no,no,-1,0,unknown,554,yes
52,blue-collar,primary,36,no,no,-1,0,unknown,109,no
55,technician,secondary,-308,no,no,-1,0,unknown,781,yes
26,management,tertiary,1177,no,no,-1,0,unknown,116,no
40,self-employed,primary,2077,yes,no,173,24,other,363,no
52,entrepreneur,secondary,0,no,no,-1,0,unknown,82,no
29,self-employed,tertiary,1,no,no,-1,0,unknown,167,no
41,blue-collar,primary,7735,yes,no,190,1,failure,220,no
30,technician,tertiary,1922,yes,no,-1,0,unknown,546,no
28,student,secondary,153,no,no,-1,0,unknown,1124,yes
26,blue-collar,secondary,2770,yes,no,-1,0,unknown,141,no
58,management,secondary,139,no,no,161,2,other,188,no
29,management,tertiary,21,yes,no,371,3,failure,107,no
48,technician,secondary,178,yes,no,-1,0,unknown,320,no
35,blue-collar,secondary,444,yes,no,-1,0,unknown,244,no
26,services,secondary,209,yes,no,-1,0,unknown,319,no
49,blue-collar,unknown,3096,no,no,-1,0,unknown,147,no
34,admin.,secondary,5320,no,no,467,5,other,114,no
32,services,secondary,4885,yes,yes,-1,0,unknown,400,no
31,admin.,secondary,0,yes,yes,-1,0,unknown,79,no
48,unemployed,primary,5462,no,no,-1,0,unknown,29,no
40,blue-collar,secondary,6767,yes,no,-1,0,unknown,97,no
42,technician,secondary,2974,yes,no,-1,0,unknown,187,no
48,technician,secondary,427,no,no,-1,0,unknown,201,no
38,services,secondary,8876,no,no,75,1,failure,280,no
53,management,tertiary,146,no,no,-1,0,unknown,150,no
59,retired,secondary,319,no,no,-1,0,unknown,129,no
28,unemployed,secondary,304,no,no,-1,0,unknown,516,no
41,blue-collar,primary,389,yes,no,-1,0,unknown,127,no
50,management,primary,766,no,no,-1,0,unknown,174,no
31,admin.,secondary,0,yes,no,-1,0,unknown,82,no
30,technician,secondary,3107,yes,no,-1,0,unknown,1516,no
59,admin.,secondary,174,yes,no,-1,0,unknown,204,no
33,technician,secondary,-305,no,yes,-1,0,unknown,109,no
35,self-employed,secondary,670,no,no,-1,0,unknown,378,no
30,management,tertiary,6164,yes,no,-1,0,unknown,152,no
71,retired,secondary,2850,no,no,-1,0,unknown,185,yes
30,services,primary,79,yes,no,-1,0,unknown,317,no
24,services,secondary,110,yes,no,-1,0,unknown,27,no
34,technician,secondary,5039,no,no,-1,0,unknown,205,no
34,blue-collar,secondary,360,yes,no,182,2,failure,46,no
52,admin.,secondary,199,no,no,189,1,other,978,no
33,self-employed,secondary,238,yes,yes,-1,0,unknown,45,no
38,blue-collar,secondary,5092,yes,no,-1,0,unknown,145,no
41,admin.,secondary,1088,yes,no,-1,0,unknown,138,no
42,management,tertiary,221,yes,no,-1,0,unknown,720,no
38,blue-collar,secondary,889,no,yes,-1,0,unknown,362,no
48,blue-collar,primary,750,yes,no,-1,0,unknown,90,no
34,technician,secondary,0,yes,yes,-1,0,unknown,214,no
46,blue-collar,primary,1291,yes,no,259,17,failure,142,no
33,technician,secondary,1844,yes,no,-1,0,unknown,241,no
40,management,tertiary,89,yes,yes,-1,0,unknown,148,no
36,admin.,secondary,4280,no,no,-1,0,unknown,227,no
32,technician,secondary,0,no,no,-1,0,unknown,126,no
33,blue-collar,secondary,625,yes,no,-1,0,unknown,410,no
55,technician,unknown,574,yes,no,-1,0,unknown,243,no
58,management,primary,320,yes,no,-1,0,unknown,171,no
25,technician,tertiary,468,yes,no,-1,0,unknown,147,no
47,services,secondary,440,yes,no,-1,0,unknown,91,no
40,unemployed,secondary,0,yes,no,183,1,failure,332,no
59,retired,secondary,5706,yes,no,-1,0,unknown,471,no
40,management,tertiary,7780,no,no,355,1,other,364,no
30,management,secondary,-559,yes,yes,167,2,failure,98,no
25,entrepreneur,tertiary,16874,yes,yes,-1,0,unknown,117,no
58,retired,primary,1987,no,no,-1,0,unknown,185,no
39,entrepreneur,unknown,98,yes,no,367,1,other,59,no
40,self-employed,tertiary,642,no,no,-1,0,unknown,147,no
38,blue-collar,secondary,526,yes,yes,-1,0,unknown,553,no
66,management,tertiary,6483,no,no,-1,0,unknown,275,no
47,management,tertiary,2306,no,no,-1,0,unknown,239,yes
37,blue-collar,secondary,954,yes,no,-1,0,unknown,402,no
36,management,tertiary,-679,yes,yes,93,1,failure,172,no
50,blue-collar,primary,-1,no,no,-1,0,unknown,195,no
76,retired,primary,2590,no,no,-1,0,unknown,68,no
58,management,tertiary,331,no,yes,-1,0,unknown,82,no
42,admin.,secondary,4209,yes,no,-1,0,unknown,57,no
58,services,secondary,462,no,no,93,1,success,495,yes
28,self-employed,tertiary,0,yes,no,-1,0,unknown,479,no
41,technician,secondary,0,no,no,-1,0,unknown,141,no
30,management,tertiary,151,no,no,-1,0,unknown,82,no
32,management,tertiary,883,yes,no,185,5,other,798,yes
27,services,secondary,266,no,yes,-1,0,unknown,232,no
48,management,tertiary,0,no,no,-1,0,unknown,60,no
36,technician,tertiary,491,yes,no,-1,0,unknown,103,no
54,management,tertiary,3,no,yes,-1,0,unknown,443,no
36,blue-collar,secondary,198,yes,no,-1,0,unknown,400,no
52,housemaid,secondary,14363,no,no,-1,0,unknown,132,no
34,technician,secondary,0,yes,yes,-1,0,unknown,374,no
43,technician,secondary,136,no,no,-1,0,unknown,363,yes
32,management,tertiary,28,no,no,-1,0,unknown,111,no
33,management,tertiary,335,no,no,-1,0,unknown,130,no
51,housemaid,unknown,174,no,no,-1,0,unknown,308,no
39,unemployed,secondary,270,yes,no,-1,0,unknown,116,no
44,management,tertiary,1206,no,no,-1,0,unknown,160,no
49,housemaid,primary,198,yes,no,-1,0,unknown,205,no
25,technician,tertiary,914,yes,no,-1,0,unknown,185,no
39,self-employed,secondary,31,yes,no,181,4,failure,61,no
54,technician,secondary,0,no,no,106,6,success,159,no
32,management,tertiary,347,yes,no,264,6,failure,213,no
36,management,tertiary,860,yes,no,-1,0,unknown,294,no
54,technician,secondary,89,yes,no,-1,0,unknown,140,no
31,technician,secondary,0,yes,yes,223,9,other,71,no
45,services,secondary,0,no,yes,-1,0,unknown,47,no
31,admin.,secondary,68,yes,no,-1,0,unknown,570,no
45,technician,secondary,-149,yes,no,-1,0,unknown,287,no
33,services,secondary,2411,yes,no,161,1,failure,130,yes
46,management,tertiary,225,yes,no,345,1,other,201,no
43,unknown,tertiary,2731,no,no,-1,0,unknown,11,no
50,management,tertiary,112,yes,no,85,5,other,70,no
44,management,tertiary,0,no,no,-1,0,unknown,54,no
42,services,secondary,3620,yes,no,-1,0,unknown,22,no
26,blue-collar,secondary,179,no,no,-1,0,unknown,103,no
47,admin.,secondary,1544,yes,no,312,1,failure,104,no
48,blue-collar,primary,199,no,no,-1,0,unknown,29,no
60,blue-collar,unknown,231,yes,no,-1,0,unknown,57,no
27,admin.,secondary,76,yes,no,-1,0,unknown,236,no
30,unemployed,tertiary,302,no,no,-1,0,unknown,528,yes
28,admin.,secondary,189,yes,no,-1,0,unknown,68,no
58,retired,primary,565,no,no,-1,0,unknown,876,yes
37,entrepreneur,tertiary,310,no,no,-1,0,unknown,76,no
36,services,secondary,1746,yes,no,-1,0,unknown,99,no
39,technician,secondary,6,yes,no,357,4,failure,122,no
52,unemployed,primary,-110,no,yes,-1,0,unknown,141,no
55,retired,secondary,2749,yes,yes,-1,0,unknown,58,no
30,management,tertiary,6495,no,no,-1,0,unknown,78,no
36,blue-collar,secondary,35,yes,no,-1,0,unknown,435,no
39,admin.,secondary,-650,no,no,364,1,failure,123,no
47,blue-collar,primary,292,no,yes,-1,0,unknown,210,no
42,housemaid,primary,5774,yes,no,-1,0,unknown,54,no
42,management,secondary,2416,yes,no,-1,0,unknown,138,no
58,retired,secondary,35,no,no,-1,0,unknown,336,no
68,retired,secondary,19317,yes,no,-1,0,unknown,249,yes
43,technician,secondary,50,no,no,-1,0,unknown,63,no
44,blue-collar,secondary,-674,yes,no,-1,0,unknown,257,no
49,technician,tertiary,3726,no,no,-1,0,unknown,875,yes
57,retired,tertiary,1180,yes,yes,-1,0,unknown,191,no
61,self-employed,tertiary,6610,no,no,-1,0,unknown,481,yes
36,admin.,secondary,319,yes,no,-1,0,unknown,120,no
31,blue-collar,secondary,1545,yes,yes,-1,0,unknown,207,no
51,technician,tertiary,1315,no,no,-1,0,unknown,303,no
31,technician,tertiary,424,no,no,-1,0,unknown,93,no
56,blue-collar,primary,151,no,no,-1,0,unknown,128,no
30,technician,tertiary,-970,no,yes,-1,0,unknown,194,no
38,services,secondary,-762,yes,yes,-1,0,unknown,408,no
35,services,secondary,181,yes,no,-1,0,unknown,5,no
31,blue-collar,unknown,-120,yes,no,-1,0,unknown,231,no
39,admin.,secondary,1022,yes,no,-1,0,unknown,20,no
50,management,tertiary,78,yes,no,161,9,other,218,no
39,technician,tertiary,209,no,no,-1,0,unknown,36,no
26,admin.,secondary,2469,no,no,-1,0,unknown,136,no
55,technician,secondary,0,no,no,-1,0,unknown,336,no
43,blue-collar,primary,328,no,yes,-1,0,unknown,192,no
34,housemaid,tertiary,0,no,no,188,1,failure,141,no
51,self-employed,primary,307,yes,yes,-1,0,unknown,65,no
31,management,tertiary,1384,yes,no,2,3,other,203,no
32,management,tertiary,0,no,no,-1,0,unknown,104,no
53,technician,secondary,719,yes,no,-1,0,unknown,230,no
44,management,tertiary,0,no,no,-1,0,unknown,71,no
38,entrepreneur,tertiary,6704,yes,no,-1,0,unknown,205,no
47,self-employed,tertiary,4543,yes,no,-1,0,unknown,162,no
36,management,tertiary,0,yes,no,-1,0,unknown,145,no
30,management,tertiary,149,yes,no,-1,0,unknown,220,no
46,blue-collar,secondary,-1400,yes,no,355,4,failure,309,no
33,entrepreneur,secondary,-118,yes,yes,-1,0,unknown,421,no
43,blue-collar,secondary,2160,no,no,98,1,success,261,yes
38,management,tertiary,3452,no,no,-1,0,unknown,132,no
27,technician,secondary,842,no,no,91,1,other,273,no
38,management,unknown,3576,no,no,183,1,success,349,yes
41,unemployed,tertiary,1666,no,no,-1,0,unknown,291,no
29,technician,secondary,0,yes,no,-1,0,unknown,83,no
39,services,secondary,0,yes,no,-1,0,unknown,793,no
42,blue-collar,primary,1628,yes,no,195,8,success,119,no
47,services,secondary,51,yes,yes,-1,0,unknown,312,no
30,blue-collar,secondary,447,no,no,-1,0,unknown,103,no
34,admin.,secondary,396,yes,no,-1,0,unknown,101,no
45,housemaid,primary,4994,no,no,-1,0,unknown,48,no
43,admin.,secondary,3215,yes,no,-1,0,unknown,228,no
59,blue-collar,primary,2814,no,no,-1,0,unknown,81,no
50,technician,secondary,0,no,no,-1,0,unknown,152,no
39,blue-collar,secondary,293,yes,no,-1,0,unknown,160,no
36,technician,secondary,474,yes,no,-1,0,unknown,59,no
44,blue-collar,secondary,16178,yes,no,-1,0,unknown,297,no
36,technician,tertiary,0,no,no,-1,0,unknown,147,no
27,management,tertiary,88,no,no,-1,0,unknown,143,no
29,services,secondary,308,yes,no,-1,0,unknown,75,no
70,retired,secondary,1164,no,no,185,2,failure,338,no
44,management,tertiary,13893,no,no,-1,0,unknown,29,no
55,management,tertiary,0,yes,no,-1,0,unknown,159,no
36,technician,secondary,-435,yes,no,-1,0,unknown,85,no
28,technician,secondary,389,yes,no,-1,0,unknown,15,no
50,management,tertiary,356,no,no,358,5,other,198,no
49,technician,secondary,2718,no,no,-1,0,unknown,114,no
71,retired,tertiary,261,no,no,-1,0,unknown,1117,no
31,admin.,secondary,757,no,no,-1,0,unknown,343,no
45,management,tertiary,16,no,no,-1,0,unknown,59,no
42,blue-collar,secondary,-422,no,no,-1,0,unknown,31,no
45,admin.,secondary,248,no,no,-1,0,unknown,212,no
47,technician,primary,145,yes,no,-1,0,unknown,157,no
60,retired,secondary,598,no,yes,-1,0,unknown,96,no
35,management,tertiary,949,yes,no,-1,0,unknown,245,no
31,technician,tertiary,614,no,no,-1,0,unknown,72,no
33,blue-collar,primary,1209,yes,no,-1,0,unknown,700,no
50,self-employed,tertiary,202,yes,no,148,4,failure,107,no
51,blue-collar,secondary,1840,yes,no,-1,0,unknown,312,no
34,technician,secondary,114,yes,yes,309,3,other,153,no
56,services,secondary,-229,no,yes,-1,0,unknown,55,no
29,services,secondary,182,yes,no,-1,0,unknown,38,no
31,blue-collar,secondary,401,no,no,-1,0,unknown,96,no
44,technician,unknown,759,yes,no,-1,0,unknown,397,no
55,retired,secondary,4194,no,yes,-1,0,unknown,208,no
35,student,unknown,0,no,no,-1,0,unknown,122,no
36,technician,tertiary,629,yes,yes,246,1,failure,109,no
54,retired,secondary,153,yes,yes,-1,0,unknown,74,no
32,management,tertiary,553,yes,no,-1,0,unknown,72,no
36,management,tertiary,1057,no,no,-1,0,unknown,383,no
60,retired,secondary,78,yes,no,-1,0,unknown,113,no
32,technician,secondary,-28,no,yes,-1,0,unknown,400,no
57,management,tertiary,929,no,no,-1,0,unknown,387,no
34,blue-collar,primary,428,yes,no,-1,0,unknown,59,no
27,student,secondary,268,yes,no,358,2,failure,528,no
52,management,tertiary,83,no,no,-1,0,unknown,1223,yes
45,admin.,unknown,998,yes,no,-1,0,unknown,38,no
58,admin.,secondary,2223,no,no,114,1,success,1139,no
39,blue-collar,primary,6,yes,no,-1,0,unknown,286,no
48,blue-collar,secondary,312,yes,yes,-1,0,unknown,369,no
36,management,secondary,0,no,no,-1,0,unknown,333,no
31,technician,secondary,691,yes,no,-1,0,unknown,198,no
41,management,tertiary,771,yes,no,-1,0,unknown,106,no
30,self-employed,secondary,192,no,no,-1,0,unknown,423,no
57,retired,tertiary,0,no,no,-1,0,unknown,116,no
29,admin.,secondary,1070,yes,no,357,1,other,30,yes
29,services,secondary,84,yes,no,-1,0,unknown,1101,yes
30,management,tertiary,2,no,no,85,1,failure,102,no
44,management,tertiary,1242,yes,no,-1,0,unknown,384,no
33,student,unknown,5969,no,no,127,8,failure,156,no
56,admin.,secondary,3337,yes,no,-1,0,unknown,99,no
26,services,secondary,1347,no,no,92,5,other,280,yes
52,technician,secondary,64,no,no,-1,0,unknown,20,no
32,management,secondary,249,yes,no,-1,0,unknown,258,no
36,technician,secondary,0,no,no,-1,0,unknown,85,no
26,blue-collar,secondary,128,no,no,-1,0,unknown,355,no
37,blue-collar,secondary,196,yes,no,-1,0,unknown,66,no
34,technician,secondary,351,yes,no,-1,0,unknown,467,no
26,services,secondary,5533,yes,no,283,4,failure,582,no
32,services,secondary,38,yes,no,-1,0,unknown,744,yes
30,management,tertiary,35,no,no,-1,0,unknown,185,no
27,technician,secondary,235,yes,no,-1,0,unknown,13,no
42,admin.,secondary,30,yes,no,266,3,failure,98,no
33,blue-collar,primary,92,yes,no,-1,0,unknown,127,no
37,blue-collar,secondary,67,no,no,-1,0,unknown,45,no
45,blue-collar,secondary,4022,yes,no,-1,0,unknown,244,no
36,entrepreneur,tertiary,3057,no,no,-1,0,unknown,2769,yes
39,management,tertiary,0,yes,no,369,3,failure,561,no
33,management,tertiary,349,no,no,-1,0,unknown,182,no
47,services,secondary,2322,no,no,-1,0,unknown,618,no
49,entrepreneur,secondary,167,yes,yes,-1,0,unknown,198,no
46,management,secondary,558,no,no,-1,0,unknown,126,no
31,services,secondary,-230,yes,yes,-1,0,unknown,715,no
43,unemployed,secondary,4094,yes,no,-1,0,unknown,63,no
30,blue-collar,secondary,239,yes,no,-1,0,unknown,412,yes
43,management,tertiary,497,no,no,363,22,failure,66,no
42,blue-collar,secondary,179,yes,no,-1,0,unknown,96,no
30,admin.,tertiary,305,no,no,85,2,success,633,yes
33,management,tertiary,-67,yes,no,-1,0,unknown,364,no
41,admin.,secondary,4539,no,no,-1,0,unknown,298,no
29,blue-collar,secondary,770,yes,no,-1,0,unknown,341,no
38,unemployed,secondary,-673,yes,no,-1,0,unknown,364,no
29,technician,tertiary,858,yes,no,330,1,failure,234,no
80,housemaid,primary,0,no,no,189,1,failure,639,yes
38,management,tertiary,5244,no,no,-1,0,unknown,310,no
36,blue-collar,primary,117,yes,no,-1,0,unknown,123,no
38,self-employed,tertiary,846,no,no,-1,0,unknown,253,no
44,management,secondary,0,yes,no,-1,0,unknown,96,no
31,management,tertiary,1331,no,no,86,3,success,297,yes
31,services,secondary,31,yes,yes,-1,0,unknown,501,no
57,admin.,primary,179,yes,no,368,2,failure,67,no
37,blue-collar,primary,543,yes,no,-1,0,unknown,281,no
50,blue-collar,secondary,253,yes,yes,-1,0,unknown,475,no
60,retired,primary,71188,no,no,-1,0,unknown,205,no
51,management,tertiary,5108,yes,no,102,8,other,272,no
48,blue-collar,secondary,1738,yes,no,-1,0,unknown,349,no
42,blue-collar,primary,-97,yes,no,271,5,failure,216,no
36,blue-collar,secondary,199,yes,no,-1,0,unknown,183,no
43,management,tertiary,489,yes,no,172,2,other,130,no
31,admin.,primary,355,yes,yes,-1,0,unknown,61,no
49,technician,secondary,-97,yes,no,-1,0,unknown,92,no
35,management,tertiary,473,no,yes,-1,0,unknown,37,no
44,entrepreneur,secondary,6649,yes,no,-1,0,unknown,354,no
34,self-employed,tertiary,263,no,no,78,8,other,203,no
46,blue-collar,secondary,781,no,no,-1,0,unknown,152,no
49,blue-collar,primary,1032,yes,no,-1,0,unknown,41,no
32,blue-collar,secondary,119,no,no,-1,0,unknown,20,no
35,management,tertiary,434,yes,no,271,2,success,277,no
51,admin.,secondary,2967,no,no,-1,0,unknown,83,no
57,retired,secondary,-331,yes,no,-1,0,unknown,531,no
59,management,tertiary,1585,no,no,-1,0,unknown,91,no
40,services,unknown,4384,yes,no,-1,0,unknown,315,no
49,management,tertiary,588,no,no,-1,0,unknown,70,no
51,management,secondary,3180,yes,no,-1,0,unknown,384,no
35,admin.,secondary,0,no,yes,-1,0,unknown,105,no
29,self-employed,secondary,-76,yes,no,-1,0,unknown,305,no
32,services,secondary,152,yes,no,-1,0,unknown,158,yes
37,housemaid,secondary,1040,yes,no,173,2,failure,199,no
49,unemployed,primary,-384,yes,no,-1,0,unknown,25,no
45,technician,unknown,473,yes,no,-1,0,unknown,147,no
34,technician,secondary,475,yes,no,-1,0,unknown,538,no
53,technician,secondary,0,no,no,-1,0,unknown,77,no
42,entrepreneur,primary,149,no,no,-1,0,unknown,94,no
43,technician,secondary,3285,yes,no,-1,0,unknown,1721,yes
52,retired,secondary,424,no,no,154,3,failure,143,no
34,blue-collar,secondary,79,no,yes,-1,0,unknown,104,no
34,technician,tertiary,674,yes,no,-1,0,unknown,587,yes
27,services,secondary,0,yes,no,-1,0,unknown,1608,yes
43,unemployed,tertiary,58,yes,no,-1,0,unknown,48,no
41,technician,tertiary,532,yes,no,-1,0,unknown,74,no
72,retired,secondary,4130,no,no,-1,0,unknown,427,no
35,blue-collar,primary,422,yes,no,-1,0,unknown,73,no
41,management,tertiary,437,yes,no,-1,0,unknown,14,no
36,blue-collar,primary,-308,yes,no,-1,0,unknown,725,yes
51,housemaid,primary,30,yes,no,-1,0,unknown,333,no
37,self-employed,tertiary,137,no,no,-1,0,unknown,244,no
42,admin.,secondary,-247,yes,yes,166,1,other,519,yes
26,admin.,secondary,321,yes,no,-1,0,unknown,242,no
23,services,secondary,250,yes,no,-1,0,unknown,222,no
50,management,tertiary,-470,yes,no,160,1,failure,130,no
37,blue-collar,secondary,140,yes,yes,-1,0,unknown,490,no
35,management,tertiary,2793,no,no,-1,0,unknown,258,no
37,management,tertiary,410,no,no,-1,0,unknown,337,no
79,retired,unknown,2628,no,no,450,2,failure,220,no
39,technician,secondary,116,no,no,94,2,success,79,no
47,services,secondary,0,yes,no,-1,0,unknown,250,no
44,blue-collar,secondary,878,yes,no,-1,0,unknown,130,no
36,management,tertiary,2944,no,no,-1,0,unknown,882,yes
33,blue-collar,secondary,3975,yes,yes,150,1,other,515,no
42,services,secondary,96,yes,no,340,2,failure,238,no
35,technician,tertiary,2288,no,no,-1,0,unknown,32,no
31,blue-collar,secondary,472,yes,no,-1,0,unknown,907,no
58,services,primary,65,no,no,-1,0,unknown,162,no
46,management,tertiary,0,no,no,-1,0,unknown,70,no
41,admin.,secondary,400,yes,no,-1,0,unknown,99,no
58,technician,secondary,7495,yes,no,-1,0,unknown,325,no
33,blue-collar,secondary,137,no,yes,-1,0,unknown,305,no
31,unemployed,secondary,24,yes,no,-1,0,unknown,631,no
55,technician,secondary,3450,no,no,183,1,failure,169,yes
38,technician,secondary,311,yes,no,-1,0,unknown,61,no
55,housemaid,secondary,139,no,no,-1,0,unknown,256,no
47,management,tertiary,0,no,no,-1,0,unknown,58,no
51,housemaid,primary,492,yes,no,-1,0,unknown,142,no
46,management,tertiary,334,yes,no,90,2,other,36,no
61,management,tertiary,997,no,no,-1,0,unknown,106,yes
47,management,tertiary,440,no,no,-1,0,unknown,71,no
34,technician,secondary,47,no,no,-1,0,unknown,132,no
34,blue-collar,secondary,1298,yes,no,-1,0,unknown,120,no
41,management,tertiary,3355,no,no,500,1,failure,181,no
36,blue-collar,secondary,-11,no,no,-1,0,unknown,152,no
26,blue-collar,secondary,396,yes,no,-1,0,unknown,302,no
35,management,tertiary,8,no,no,-1,0,unknown,93,yes
36,blue-collar,secondary,1409,no,no,-1,0,unknown,235,no
26,management,tertiary,170,no,no,-1,0,unknown,129,yes
58,management,primary,2769,yes,no,-1,0,unknown,94,no
50,blue-collar,secondary,2320,yes,no,-1,0,unknown,310,no
61,retired,secondary,76,yes,no,-1,0,unknown,195,no
28,technician,secondary,2034,yes,no,-1,0,unknown,196,no
49,blue-collar,primary,3018,yes,no,-1,0,unknown,93,no
74,retired,secondary,921,no,no,-1,0,unknown,394,yes
53,blue-collar,secondary,483,yes,no,-1,0,unknown,288,no
46,self-employed,secondary,390,yes,no,-1,0,unknown,208,no
47,management,tertiary,0,no,no,-1,0,unknown,508,yes
42,blue-collar,primary,92,no,no,-1,0,unknown,86,no
56,services,secondary,22196,yes,no,-1,0,unknown,189,no
42,technician,secondary,2,no,no,-1,0,unknown,249,no
49,housemaid,primary,249,yes,no,-1,0,unknown,450,no
43,unemployed,unknown,3274,yes,no,95,1,failure,680,no
39,services,secondary,5731,yes,no,-1,0,unknown,175,no
66,retired,primary,206,no,no,-1,0,unknown,479,yes
30,technician,tertiary,2325,no,no,241,4,other,270,no
38,management,tertiary,0,no,no,-1,0,unknown,164,no
31,blue-collar,secondary,1664,yes,no,182,1,success,158,no
32,technician,secondary,3333,no,no,-1,0,unknown,50,no
48,technician,secondary,7020,no,no,-1,0,unknown,80,no
